Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,2,Despacito,Luis Fonsi,35,93739706,-0.16%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2017-09-14
2,1,Look What You Made Me Do,Taylor Swift,3,93435729,-0.39%,https://www.youtube.com/watch?v=3tmd-ClpJxA,2017-09-14
3,3,Mi Gente (Official Video),J Balvin Willy William,11,74892324,-0.1%,https://www.youtube.com/watch?v=wnJ6LuUFpMo,2017-09-14
4,5,Shape of You,Ed Sheeran,33,46383888,-0.18%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2017-09-14
5,6,Krippy Kush,Bad Bunny & Farruko & Rvssian,6,43827182,-0.17%,https://www.youtube.com/watch?v=j1_JW7An2l0,2017-09-14
6,n/a,Como Antes,Yandel,1,42073071,n/a,https://www.youtube.com/watch?v=QeaumjX9DNY,2017-09-14
7,7,Se preparó,Ozuna,5,41701494,0.08%,https://www.youtube.com/watch?v=KWGrPNqz4uc,2017-09-14
8,4,Swish Swish (Official),Katy Perry,4,38993313,-0.41%,https://www.youtube.com/watch?v=iGk5fR-t5AU,2017-09-14
9,13,Báilame (Remix),Yandel & Bad Bunny & Nacho,5,36053296,0.07%,https://www.youtube.com/watch?v=T7VewKI44rQ,2017-09-14
10,11,New Rules,Dua Lipa,10,35023592,0.03%,https://www.youtube.com/watch?v=k2qgadSvNyU,2017-09-14
11,9,Una Lady Como Tú,Manuel Turizo,13,34992274,-0.03%,https://www.youtube.com/watch?v=VYtJAuoZxcc,2017-09-14
12,10,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,4,34795609,-0.01%,https://www.youtube.com/watch?v=VqEbCxg2bNI,2017-09-14
13,14,Mayores (Official Video),Becky G,9,34015146,0.11%,https://www.youtube.com/watch?v=GMFewiplIbw,2017-09-14
14,8,Felices los 4 (Official Video),Maluma,21,32451053,-0.14%,https://www.youtube.com/watch?v=t_jHrUE5IOk,2017-09-14
15,94,Dusk Till Dawn (Official Video),ZAYN,2,32373193,2.31%,https://www.youtube.com/watch?v=tt2k8PGm-TI,2017-09-14
16,12,Escápate Conmigo (Official Video),Wisin,24,31560215,-0.07%,https://www.youtube.com/watch?v=3X9wEwulYhk,2017-09-14
17,16,El farsante,Ozuna,10,27113836,0.01%,https://www.youtube.com/watch?v=6DRkf3kZMXw,2017-09-14
18,15,Chantaje (Official Video),Shakira,43,24561917,-0.12%,https://www.youtube.com/watch?v=6Mgqbai3fKo,2017-09-14
19,22,Ahora Me Llama (Official Video),KAROL G & Bad Bunny,13,24427977,0.03%,https://www.youtube.com/watch?v=4NNRy_Wz16k,2017-09-14
20,17,Si Tu Lo Dejas,Bad Bunny & Farruko & Nicky Jam & Rvssian & King Sosa,6,23540169,-0.1%,https://www.youtube.com/watch?v=1AlOPDR46Zg,2017-09-14
21,19,Rockabye,Clean Bandit,44,23391372,-0.08%,https://www.youtube.com/watch?v=papuvlVeZg8,2017-09-14
22,20,Wild Thoughts (Official Video),DJ Khaled,13,23177685,-0.06%,https://www.youtube.com/watch?v=fyaI4-5849w,2017-09-14
23,18,Me Rehúso,Danny Ocean,21,22986456,-0.12%,https://www.youtube.com/watch?v=aDCcLQto5BM,2017-09-14
24,24,Attention,Charlie Puth,21,22803990,-0.03%,https://www.youtube.com/watch?v=nfs8NYg7yQM,2017-09-14
25,21,Ahora Dice (Official Video) ft. J. Balvin Ozuna Arcángel,Chris Jedi,25,22128589,-0.09%,https://www.youtube.com/watch?v=c73Cu3TQnlg,2017-09-14
26,23,Robarte un Beso (Official Video),Sebastián Yatra & Carlos Vives,7,21204026,-0.11%,https://www.youtube.com/watch?v=Mtau4v6foHA,2017-09-14
27,28,Unforgettable,French Montana,22,20812864,0.03%,https://www.youtube.com/watch?v=CTFtOOh47oo,2017-09-14
28,29,Swalla,Jason Derulo,26,20706249,0.05%,https://www.youtube.com/watch?v=NGLxoKOvzu4,2017-09-14
29,30,I'm the One,DJ Khaled,20,19961300,0.02%,https://www.youtube.com/watch?v=weeI1G46q0o,2017-09-14
30,25,Una flor,Ozuna,2,19926637,-0.15%,https://www.youtube.com/watch?v=p0DlTQ-bBMM,2017-09-14
31,33,JUAN BAUTISTA-BASTA YA-4K,Rubio Studios,4,19257828,0.05%,https://www.youtube.com/watch?v=ZnyJ4R82JRc,2017-09-14
32,26,Bodak Yellow,Cardi B,7,19032125,-0.16%,https://www.youtube.com/watch?v=PEGccV-NOm8,2017-09-14
33,39,Bonita (Official Video),J Balvin & Jowell & Randy,9,18838777,0.12%,https://www.youtube.com/watch?v=SqpvOqRieYY,2017-09-14
34,n/a,Corpo Sensual,Pabllo Vittar,1,17316402,n/a,https://www.youtube.com/watch?v=q6Lw6k7k9Rk,2017-09-14
35,35,That's What I Like,Bruno Mars,29,16520103,-0.07%,https://www.youtube.com/watch?v=PMivT7MJ41M,2017-09-14
36,34,Mama,Jonas Blue,14,16085577,-0.11%,https://www.youtube.com/watch?v=qPTfXwPf_HM,2017-09-14
37,27,Sua Cara (Instrumental),Major Lazer & Instrument-O,7,15918765,-0.29%,https://www.youtube.com/watch?v=omzk3klIy0E,2017-09-14
38,32,Feels (Official Video),Calvin Harris,12,15434288,-0.17%,https://www.youtube.com/watch?v=ozv4q2ov3Mk,2017-09-14
39,43,Si Tu Novio Te Deja Sola ft. Bad Bunny (Official Video),J Balvin,28,15344114,-0.04%,https://www.youtube.com/watch?v=Km4BayZykwE,2017-09-14
40,38,Me Enamoré (Official Video),Shakira,18,15187786,-0.12%,https://www.youtube.com/watch?v=sPTn0QEhxds,2017-09-14
41,64,ทุกคนเคยร้องไห้,Nakharin Kingsak,2,15118492,0.25%,https://www.youtube.com/watch?v=c8gPY2CZqC4,2017-09-14
42,48,Something Just Like This (Lyric),The Chainsmokers & Coldplay,30,15028942,0.02%,https://www.youtube.com/watch?v=FM7MFYoylVs,2017-09-14
43,36,We Don't Talk Anymore,Charlie Puth,59,14972345,-0.15%,https://www.youtube.com/watch?v=3AtDnEC4zak,2017-09-14
44,45,Bon Appétit (Official),Katy Perry,13,14867653,-0.02%,https://www.youtube.com/watch?v=dPI-mRFEIH0,2017-09-14
45,41,SUBEME LA RADIO (Official Video),Enrique Iglesias,29,14828455,-0.08%,https://www.youtube.com/watch?v=9sg-A-eS6Ig,2017-09-14
46,31,Sen Olsan Bari,Aleyna Tilki,7,14788160,-0.21%,https://www.youtube.com/watch?v=yJpJCZYTL74,2017-09-14
47,54,There's Nothing Holdin' Me Back (Official Music Video),Shawn Mendes,12,14458736,0.01%,https://www.youtube.com/watch?v=dT2owtxkU8k,2017-09-14
48,75,1-800-273-8255,Logic & Juanes,3,14426905,0.32%,https://www.youtube.com/watch?v=Kb24RrHIbFk,2017-09-14
49,46,See You Again,Wiz Khalifa,82,14249411,-0.05%,https://www.youtube.com/watch?v=RgKAFK5djSk,2017-09-14
50,44,Sorry Not Sorry (Official Video),Demi Lovato,9,14068773,-0.11%,https://www.youtube.com/watch?v=-MsvER1dpjM,2017-09-14
51,47,I Get the Bag,Gucci Mane,2,13576374,-0.1%,https://www.youtube.com/watch?v=uo14xGYwWd4,2017-09-14
52,40,Encaixa,Léo Santana,7,13510630,-0.19%,https://www.youtube.com/watch?v=q1MJcxAdkx0,2017-09-14
53,51,Treat You Better,Shawn Mendes,61,13047884,-0.1%,https://www.youtube.com/watch?v=lY2yjAdbvdQ,2017-09-14
54,n/a,Em Gái Mưa,Huong Tram,1,13035342,n/a,https://www.youtube.com/watch?v=Y29OrOVJUKs,2017-09-14
55,55,Back to You (Official Video),Louis Tomlinson,8,12857808,-0.08%,https://www.youtube.com/watch?v=-HjpL-Ns6_A,2017-09-14
56,n/a,XO Tour Llif3,Lil Uzi Vert,1,12766101,n/a,https://www.youtube.com/watch?v=WrsFXgQk5UI,2017-09-14
57,81,La Rompe Corazones,Daddy Yankee,4,12597215,0.22%,https://www.youtube.com/watch?v=ks1CBTwtaU8,2017-09-14
58,56,Vente Pa' Ca (Official Video),Ricky Martin,51,12316400,-0.11%,https://www.youtube.com/watch?v=iOe6dI2JhgU,2017-09-14
59,63,Sexto Sentido,Gigolo Y La Exce,2,12290520,0.01%,https://www.youtube.com/watch?v=KBYPp5oa39Q,2017-09-14
60,58,2U,David Guetta,14,12223172,-0.08%,https://www.youtube.com/watch?v=RqcjBLMaWCg,2017-09-14
61,52,Reggaetón Lento (Bailemos),CNCO,43,12052632,-0.16%,https://www.youtube.com/watch?v=7jpqqBX-Myw,2017-09-14
62,n/a,Túy Âm,Masew,1,11850514,n/a,https://www.youtube.com/watch?v=EV-91JV4Fws,2017-09-14
63,90,Uptown Funk (Official Video),Mark Ronson,82,11777738,0.18%,https://www.youtube.com/watch?v=OPf0YbXqDm0,2017-09-14
64,66,What About Us (Official Video),P!NK,2,11634585,-0.01%,https://www.youtube.com/watch?v=ClU3fctbGls,2017-09-14
65,73,Sugar,Maroon 5,82,11525939,0.04%,https://www.youtube.com/watch?v=09R8_2nJtjg,2017-09-14
66,53,Mentalmente,Naiara Azevedo,5,11512225,-0.19%,https://www.youtube.com/watch?v=1kf1zXLxMik,2017-09-14
67,n/a,Lift Teri Bandh Hai,Anu Malik & Neha Kakkar,1,11323989,n/a,https://www.youtube.com/watch?v=eUhzDf9eRbM,2017-09-14
