Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Despacito,Luis Fonsi,39,69978391,0.04%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2017-10-05
2,2,Mi Gente (Official Video),J Balvin Willy William,15,63456380,0.04%,https://www.youtube.com/watch?v=wnJ6LuUFpMo,2017-10-05
3,3,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,8,50174873,-0.06%,https://www.youtube.com/watch?v=VqEbCxg2bNI,2017-10-05
4,4,Mayores (Official Video),Becky G,13,44757096,-0.04%,https://www.youtube.com/watch?v=GMFewiplIbw,2017-10-05
5,7,Shape of You,Ed Sheeran,37,41944941,0.07%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2017-10-05
6,6,Look What You Made Me Do,Taylor Swift,7,41382784,0.06%,https://www.youtube.com/watch?v=3tmd-ClpJxA,2017-10-05
7,5,New Rules,Dua Lipa,14,38851418,-0.06%,https://www.youtube.com/watch?v=k2qgadSvNyU,2017-10-05
8,8,Vuelve,Bad Bunny & Daddy Yankee,2,36637118,0.03%,https://www.youtube.com/watch?v=YxZXLWIx6ik,2017-10-05
9,10,Báilame (Remix),Yandel & Bad Bunny & Nacho,9,36548559,0.09%,https://www.youtube.com/watch?v=T7VewKI44rQ,2017-10-05
10,13,Krippy Kush,Bad Bunny & Farruko & Rvssian,10,35228469,0.1%,https://www.youtube.com/watch?v=j1_JW7An2l0,2017-10-05
11,12,Una Lady Como Tú,Manuel Turizo,17,33813947,0.04%,https://www.youtube.com/watch?v=VYtJAuoZxcc,2017-10-05
12,11,Dusk Till Dawn (Official Video),ZAYN,6,32778888,-0.02%,https://www.youtube.com/watch?v=tt2k8PGm-TI,2017-10-05
13,9,Too Good At Goodbyes,Sam Smith,4,31928016,-0.06%,https://www.youtube.com/watch?v=J_ub7Etch2U,2017-10-05
14,15,Perro Fiel (Official Video),Shakira,4,30034394,0.06%,https://www.youtube.com/watch?v=SHq2qrFUlGY,2017-10-05
15,19,El farsante,Ozuna,14,25052015,0.05%,https://www.youtube.com/watch?v=6DRkf3kZMXw,2017-10-05
16,18,Felices los 4 (Official Video),Maluma,25,24237362,0.01%,https://www.youtube.com/watch?v=t_jHrUE5IOk,2017-10-05
17,16,Me Rehúso,Danny Ocean,25,24086964,-0.06%,https://www.youtube.com/watch?v=aDCcLQto5BM,2017-10-05
18,21,Bodak Yellow,Cardi B,11,22070712,-0.01%,https://www.youtube.com/watch?v=PEGccV-NOm8,2017-10-05
19,20,Escápate Conmigo (Official Video),Wisin,28,22031839,-0.05%,https://www.youtube.com/watch?v=3X9wEwulYhk,2017-10-05
20,23,Robarte un Beso (Official Video),Sebastián Yatra & Carlos Vives,11,21184355,-0.03%,https://www.youtube.com/watch?v=Mtau4v6foHA,2017-10-05
21,n/a,Sin Compromiso,JC La Nevula,2,20813895,n/a,https://www.youtube.com/watch?v=ciDX03l03Yg,2017-10-05
22,25,Si Tu Lo Dejas,Bad Bunny & Farruko & Nicky Jam & Rvssian & King Sosa,10,20342534,0.11%,https://www.youtube.com/watch?v=1AlOPDR46Zg,2017-10-05
23,30,Rockabye,Clean Bandit,48,19930666,0.14%,https://www.youtube.com/watch?v=papuvlVeZg8,2017-10-05
24,24,Ahora Me Llama (Official Video),KAROL G & Bad Bunny,17,19747206,-0.01%,https://www.youtube.com/watch?v=4NNRy_Wz16k,2017-10-05
25,35,Chantaje (Official Video),Shakira,47,19525139,0.18%,https://www.youtube.com/watch?v=6Mgqbai3fKo,2017-10-05
26,22,Se preparó,Ozuna,9,19196445,-0.12%,https://www.youtube.com/watch?v=KWGrPNqz4uc,2017-10-05
27,26,Swalla,Jason Derulo,30,18769450,0.03%,https://www.youtube.com/watch?v=NGLxoKOvzu4,2017-10-05
28,29,Attention,Charlie Puth,25,18364862,0.04%,https://www.youtube.com/watch?v=nfs8NYg7yQM,2017-10-05
29,27,Unforgettable,French Montana,26,18355703,0.01%,https://www.youtube.com/watch?v=CTFtOOh47oo,2017-10-05
30,33,Wild Thoughts (Official Video),DJ Khaled,17,18272507,0.07%,https://www.youtube.com/watch?v=fyaI4-5849w,2017-10-05
31,31,Cásate Conmigo (Official Video),Silvestre Dangond & Nicky Jam,4,18083693,0.05%,https://www.youtube.com/watch?v=cpN78ZjnCZY,2017-10-05
32,32,I'm the One,DJ Khaled,24,17973126,0.05%,https://www.youtube.com/watch?v=weeI1G46q0o,2017-10-05
33,37,Swish Swish (Official),Katy Perry,8,17925299,0.12%,https://www.youtube.com/watch?v=iGk5fR-t5AU,2017-10-05
34,14,Perfect,Ed Sheeran,3,17255625,-0.41%,https://www.youtube.com/watch?v=iKzRIweSBLA,2017-10-05
35,28,Bonita (Official Video),J Balvin & Jowell & Randy,13,17219102,-0.04%,https://www.youtube.com/watch?v=SqpvOqRieYY,2017-10-05
36,34,DNA,BTS,4,17187570,0.02%,https://www.youtube.com/watch?v=MBdVXkSdhwU,2017-10-05
37,36,Thunder,Imagine Dragons,14,15983325,-0.02%,https://www.youtube.com/watch?v=fKopy74weus,2017-10-05
38,41,Ahora Dice (Official Video) ft. J. Balvin Ozuna Arcángel,Chris Jedi,29,15053053,0.04%,https://www.youtube.com/watch?v=c73Cu3TQnlg,2017-10-05
39,40,That's What I Like,Bruno Mars,33,14869070,0.02%,https://www.youtube.com/watch?v=PMivT7MJ41M,2017-10-05
40,39,Tu foto,Ozuna,22,14592286,-0.05%,https://www.youtube.com/watch?v=afUx6AIG3Tg,2017-10-05
41,45,Something Just Like This (Lyric),The Chainsmokers & Coldplay,34,14359599,0.03%,https://www.youtube.com/watch?v=FM7MFYoylVs,2017-10-05
42,47,We Don't Talk Anymore,Charlie Puth,63,14221363,0.04%,https://www.youtube.com/watch?v=3AtDnEC4zak,2017-10-05
43,44,La Rompe Corazones,Daddy Yankee,8,13981774,0%,https://www.youtube.com/watch?v=ks1CBTwtaU8,2017-10-05
44,49,Sorry Not Sorry (Official Video),Demi Lovato,13,13454823,0.03%,https://www.youtube.com/watch?v=-MsvER1dpjM,2017-10-05
45,77,Maine Tujhko Dekha,Sukriti Kakar & Neeraj Shridhar,2,13412163,0.21%,https://www.youtube.com/watch?v=O3-hJuKpt8c,2017-10-05
46,51,Me Enamoré (Official Video),Shakira,22,13235362,0.03%,https://www.youtube.com/watch?v=sPTn0QEhxds,2017-10-05
47,n/a,Ozuna - Se Preparó,Uforia Debut,1,13204965,n/a,https://www.youtube.com/watch?v=rbNsw2p7vPw,2017-10-05
