Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Gucci Gang,Lil Pump,5,17971306,0.13%,https://www.youtube.com/watch?v=4LfJnj66HVQ
2,2,Post Malone - rockstar ft. 21 Savage (Official Audio),Republic Records,3,14336733,0.03%,https://www.youtube.com/watch?v=4GFAZBKZVJY
3,3,Bodak Yellow,Cardi B,21,9204472,0.03%,https://www.youtube.com/watch?v=PEGccV-NOm8
4,4,I Get the Bag,Gucci Mane,14,8411220,0.07%,https://www.youtube.com/watch?v=uo14xGYwWd4
5,7,Havana,Camila Cabello,5,8399887,0.12%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
6,8,,,3,7669062,0.11%,n/a
7,5,Too Good At Goodbyes,Sam Smith,10,7239977,-0.06%,https://www.youtube.com/watch?v=J_ub7Etch2U
8,13,6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),FCK THEM,6,6398880,0.29%,https://www.youtube.com/watch?v=gAs9HZC9c7Y
9,17,Perfect,Ed Sheeran,3,6146549,0.35%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
10,12,No Limit,G-Eazy,5,6036255,0.15%,https://www.youtube.com/watch?v=PGfSaVDymjk
11,11,New Rules,Dua Lipa,16,5946172,0.13%,https://www.youtube.com/watch?v=k2qgadSvNyU
12,9,Congratulations,Post Malone,44,5808715,-0.01%,https://www.youtube.com/watch?v=SC4xMk98Pdc
13,n/a,Échame La Culpa,Luis Fonsi & Demi Lovato,1,5443733,n/a,https://www.youtube.com/watch?v=TyHvyGVs42U
14,10,,,7,5402353,0.03%,n/a
15,18,Pills & Automobiles (Official Video),Chris Brown,12,5086096,0.13%,https://www.youtube.com/watch?v=GTexe8c0eqw
16,21,Havana (Audio),Camila Cabello,8,5026454,0.23%,https://www.youtube.com/watch?v=HCjNJDNzw8Y
17,24,Bank Account,21 Savage,2,4958894,0.27%,https://www.youtube.com/watch?v=H1KBHFXm2Bg
18,16,Young Dumb & Broke (Official Video),Khalid,15,4874518,0.07%,https://www.youtube.com/watch?v=IPfJnp1guPc
19,25,Despacito,Luis Fonsi,45,4652557,0.21%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
20,20,Mi Gente (Official Video),J Balvin Willy William,21,4603775,0.1%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
21,26,Mayores (Official Video),Becky G,13,4586770,0.21%,https://www.youtube.com/watch?v=GMFewiplIbw
22,n/a,Rubbin Off the Paint,YBN Nahmir,8,4552845,n/a,https://www.youtube.com/watch?v=AsfVZqZhtUQ
23,14,1-800-273-8255,Logic & Juanes,14,4521536,-0.04%,https://www.youtube.com/watch?v=Kb24RrHIbFk
24,22,Thunder,Imagine Dragons,9,4493241,0.12%,https://www.youtube.com/watch?v=fKopy74weus
25,15,Look What You Made Me Do,Taylor Swift,13,4488101,-0.04%,https://www.youtube.com/watch?v=3tmd-ClpJxA
26,19,Rake It Up,Yo Gotti,13,4315057,-0.04%,https://www.youtube.com/watch?v=OrSadmwmmAs
27,n/a,rockstar (Official Music Video),Post Malone ft. 21 Savage,1,4202921,n/a,https://www.youtube.com/watch?v=UceaB4D0jpo
28,60,Awful Things,Lil Peep,2,4187868,0.88%,https://www.youtube.com/watch?v=zOujzvtwZ6M
29,38,Betrayed,Lil Xan,10,4130320,0.37%,https://www.youtube.com/watch?v=EbfK7dei7ec
30,35,Rolex,Ayo & Teo,26,4028919,0.28%,https://www.youtube.com/watch?v=lwk5OUII9Vc
31,31,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,12,3847797,0.12%,https://www.youtube.com/watch?v=VqEbCxg2bNI
32,30,Sorry Not Sorry (Official Video),Demi Lovato,19,3819117,0.11%,https://www.youtube.com/watch?v=-MsvER1dpjM
33,n/a,It's Everyday Bro (Remix),Jake Paul,1,3711779,n/a,https://www.youtube.com/watch?v=pOHQdIDds6s
34,34,The Weekend (Official Audio),SZA,17,3669610,0.11%,https://www.youtube.com/watch?v=PALMMqZLAQk
35,29,,,12,3659505,-0.02%,n/a
36,28,Unforgettable,French Montana,32,3582366,-0.04%,https://www.youtube.com/watch?v=CTFtOOh47oo
37,27,Bank Account,21 Savage,9,3563061,-0.05%,https://www.youtube.com/watch?v=sV2t3tW_JTQ
38,23,...Ready For It?,Taylor Swift,4,3416098,-0.13%,https://www.youtube.com/watch?v=wIft-t-MQuE
39,41,Hi Bich,Bhad Bhabie,6,3399865,0.19%,https://www.youtube.com/watch?v=1NyMSWqIJDQ
40,32,When It Rains It Pours,Luke Combs,13,3283364,-0.02%,https://www.youtube.com/watch?v=uXyxFMbqKYA
41,43,That's What I Like,Bruno Mars,39,3241479,0.16%,https://www.youtube.com/watch?v=PMivT7MJ41M
42,42,Sensualidad,Bad Bunny & Prince Royce & J Balvin & Hear This Music,3,3168897,0.13%,https://www.youtube.com/watch?v=ovX1HloCgdA
43,48,Bad and Boujee,Migos,53,3110266,0.23%,https://www.youtube.com/watch?v=S-sJp1FfG7Q
44,37,Man's Not Hot,Michael Dapaah,4,3070387,0.01%,https://www.youtube.com/watch?v=3M_5oYU-IsU
45,36,What Ifs,Kane Brown,15,2976806,-0.03%,https://www.youtube.com/watch?v=fM8V1XOI-14
46,44,TAY-K x THE RACE #FREETAYK,ALL BUT 6,18,2921561,0.05%,https://www.youtube.com/watch?v=OYhXJaEbw7c
47,6,Walk On Water,Eminem,2,2914419,-0.61%,https://www.youtube.com/watch?v=n1WpP7iowLc
