Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,,,4,25330851,-0.01%,n/a
2,2,Finesse (remix),Bruno Mars,7,11792128,-0.09%,https://www.youtube.com/watch?v=LsoLEjrDogU
3,n/a,Look Alive,BlocBoy JB,1,9785437,n/a,https://www.youtube.com/watch?v=NV-3s2wwC8c
4,5,El Farsante (Remix),Ozuna & Romeo Santos,3,7216024,0.07%,https://www.youtube.com/watch?v=wfWkmURBNv8
5,3,MotorSport,Nicki Minaj & Cardi B & Migos,10,6593472,-0.08%,https://www.youtube.com/watch?v=9v_rtaye2yY
6,4,YBN Nahmir - Bounce Out With That (Directed by Cole Bennett),Lyrical Lemonade,4,6270743,-0.09%,https://www.youtube.com/watch?v=xVhnfTwh1OA
7,6,Outside Today,YoungBoy Never Broke Again,4,5784682,-0.07%,https://www.youtube.com/watch?v=74hZN9i2eEA
8,9,Meant to Be,Bebe Rexha,16,5599641,0.1%,https://www.youtube.com/watch?v=zDo0H8Fm7d0
9,7,,,6,5502597,0%,n/a
10,8,Stir Fry (Official Video),Migos,3,5202552,-0.05%,https://www.youtube.com/watch?v=HI-mXMr8glQ
11,33,Dura,Daddy Yankee,4,4939404,0.52%,https://www.youtube.com/watch?v=sGIm0-dQd8M
12,11,Bodak Yellow,Cardi B,33,4679423,-0.03%,https://www.youtube.com/watch?v=PEGccV-NOm8
13,12,Havana (Audio),Camila Cabello,20,4562959,-0.02%,https://www.youtube.com/watch?v=HCjNJDNzw8Y
14,10,Too Good At Goodbyes,Sam Smith,22,4553500,-0.1%,https://www.youtube.com/watch?v=J_ub7Etch2U
15,14,Plies  - "Rock" (Official Music Video),bgrexclusive,7,4476726,0%,https://www.youtube.com/watch?v=tVv6SrRI9pU
16,16,6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),FCK THEM,18,4356164,-0.01%,https://www.youtube.com/watch?v=gAs9HZC9c7Y
17,32,,,3,4321354,0.32%,n/a
18,13,Gucci Gang,Lil Pump,17,4157078,-0.08%,https://www.youtube.com/watch?v=4LfJnj66HVQ
19,25,Hardaway,Derez De'Shon ,4,4095864,0.09%,https://www.youtube.com/watch?v=VwEzECCjhhE
20,17,,,8,4004636,-0.05%,n/a
21,19,KEKE,Fetty Wap & A Boogie Wit da Hoodie & 6ix9ine,5,3950038,-0.03%,https://www.youtube.com/watch?v=02fRdleMSaA
22,51,Young Dumb & Broke (Official Video),Khalid,27,3835240,0.44%,https://www.youtube.com/watch?v=IPfJnp1guPc
23,21,I Get the Bag,Gucci Mane,26,3822862,-0.03%,https://www.youtube.com/watch?v=uo14xGYwWd4
24,22,Marry Me,Thomas Rhett,9,3807640,-0.03%,https://www.youtube.com/watch?v=p_IwENcMPOA
25,23,Say Something (Official Video),Justin Timberlake,3,3631436,-0.07%,https://www.youtube.com/watch?v=8MPbR6Cbwi4
26,24,Thunder,Imagine Dragons,21,3567093,-0.05%,https://www.youtube.com/watch?v=fKopy74weus
27,41,,,2,3523359,0.22%,n/a
28,27,Perfect,Ed Sheeran,15,3491795,-0.03%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
29,18,Échame La Culpa,Luis Fonsi & Demi Lovato,13,3409790,-0.17%,https://www.youtube.com/watch?v=TyHvyGVs42U
30,20,,,6,3339782,-0.16%,n/a
31,79,All the Stars,Kendrick Lamar & SZA,2,3199924,0.51%,https://www.youtube.com/watch?v=JQbjS0_ZfJ0
32,26,Roll in Peace,Kodak Black,5,3193988,-0.12%,https://www.youtube.com/watch?v=S0nbOenwCLw
33,42,Heaven,Kane Brown,7,3181615,0.11%,https://www.youtube.com/watch?v=dRX0wDNK6S4
34,40,Tennessee Whiskey,Chris Stapleton,46,3146577,0.05%,https://www.youtube.com/watch?v=4zAThXFOy2c
35,31,Losin Control (Official Video),Russ,26,3112208,-0.06%,https://www.youtube.com/watch?v=IdGIZjVWrzY
36,34,Nowadays,Lil Skies,9,3096299,-0.02%,https://www.youtube.com/watch?v=DlFmfxACvig
37,30,Betrayed,Lil Xan,22,3031251,-0.09%,https://www.youtube.com/watch?v=EbfK7dei7ec
38,55,,,3,2993070,0.16%,n/a
39,35,Freestyle,Lil Baby,8,2976526,-0.04%,https://www.youtube.com/watch?v=MHryuYVyHhk
40,29,Post Malone - rockstar ft. 21 Savage (Official Audio),Republic Records,15,2971730,-0.12%,https://www.youtube.com/watch?v=4GFAZBKZVJY
41,37,Corazón (Official Video),Maluma,10,2902614,-0.06%,https://www.youtube.com/watch?v=GmHrjFIWl6U
42,39,Perfect - Ed Sheeran (Lyrics),DopeLyrics,10,2886195,-0.04%,https://www.youtube.com/watch?v=UDDMYw_IZnE
43,36,La modelo,Cardi B & Ozuna,9,2848061,-0.08%,https://www.youtube.com/watch?v=X8sSXU-J8fI
44,n/a,Plug Walk,Rich The Kid,1,2753416,n/a,https://www.youtube.com/watch?v=SXMhL_UoVWw
45,45,Let You Down (Audio),NF,11,2652691,-0.03%,https://www.youtube.com/watch?v=0501BTnbrxg
46,53,Offset & Metro Boomin  - "Ric Flair Drip" (Official Audio),21 Savage,12,2648469,0.02%,https://www.youtube.com/watch?v=OwbI9IY9Roo
47,48,Shape of You,Ed Sheeran,55,2618011,-0.03%,https://www.youtube.com/watch?v=JGwWNGJdvx8
48,50,What Ifs,Kane Brown,27,2588514,-0.03%,https://www.youtube.com/watch?v=fM8V1XOI-14
49,44,KOODA,6ix9ine,11,2558217,-0.07%,https://www.youtube.com/watch?v=yz7Cn3pHibo
50,57,Solita,DJ Luian & Almighty & Mambo Kingz,3,2541470,0.01%,https://www.youtube.com/watch?v=j-sz8M8gc6U
51,71,Five More Minutes (Official Video),Scotty McCreery,4,2496219,0.09%,https://www.youtube.com/watch?v=2dPDBU9MC8c
