Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Gucci Gang,Lil Pump,4,15938327,0.09%,https://www.youtube.com/watch?v=4LfJnj66HVQ
2,5,Post Malone - rockstar ft. 21 Savage (Official Audio),Republic Records,2,13983821,0.73%,https://www.youtube.com/watch?v=4GFAZBKZVJY
3,2,Bodak Yellow,Cardi B,20,8894620,-0.14%,https://www.youtube.com/watch?v=PEGccV-NOm8
4,4,I Get the Bag,Gucci Mane,13,7872484,-0.05%,https://www.youtube.com/watch?v=uo14xGYwWd4
5,6,Too Good At Goodbyes,Sam Smith,9,7700071,0.13%,https://www.youtube.com/watch?v=J_ub7Etch2U
6,n/a,Walk On Water,Eminem,1,7521982,n/a,https://www.youtube.com/watch?v=n1WpP7iowLc
7,3,Havana,Camila Cabello,4,7494793,-0.14%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
8,19,,,2,6920089,0.67%,n/a
9,9,Congratulations,Post Malone,43,5838053,0.1%,https://www.youtube.com/watch?v=SC4xMk98Pdc
10,11,,,6,5268693,0.04%,n/a
11,7,New Rules,Dua Lipa,15,5265480,-0.03%,https://www.youtube.com/watch?v=k2qgadSvNyU
12,12,No Limit,G-Eazy,4,5251913,0.08%,https://www.youtube.com/watch?v=PGfSaVDymjk
13,42,6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),FCK THEM,5,4967425,0.77%,https://www.youtube.com/watch?v=gAs9HZC9c7Y
14,8,1-800-273-8255,Logic & Juanes,13,4724164,-0.13%,https://www.youtube.com/watch?v=Kb24RrHIbFk
15,15,Look What You Made Me Do,Taylor Swift,12,4696462,0.05%,https://www.youtube.com/watch?v=3tmd-ClpJxA
16,14,Young Dumb & Broke (Official Video),Khalid,14,4542251,-0.02%,https://www.youtube.com/watch?v=IPfJnp1guPc
17,n/a,Perfect,Ed Sheeran,2,4540189,n/a,https://www.youtube.com/watch?v=2Vv-BfVoq4g
18,16,Pills & Automobiles (Official Video),Chris Brown,11,4514003,0.05%,https://www.youtube.com/watch?v=GTexe8c0eqw
19,20,Rake It Up,Yo Gotti,12,4473101,0.09%,https://www.youtube.com/watch?v=OrSadmwmmAs
20,10,Mi Gente (Official Video),J Balvin Willy William,20,4191214,-0.2%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
21,25,Havana (Audio),Camila Cabello,7,4087958,0.03%,https://www.youtube.com/watch?v=HCjNJDNzw8Y
22,27,Thunder,Imagine Dragons,8,3999344,0.04%,https://www.youtube.com/watch?v=fKopy74weus
23,24,...Ready For It?,Taylor Swift,3,3933447,-0.02%,https://www.youtube.com/watch?v=wIft-t-MQuE
24,n/a,Bank Account,21 Savage,1,3907732,n/a,https://www.youtube.com/watch?v=H1KBHFXm2Bg
25,22,Despacito,Luis Fonsi,44,3838039,-0.05%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
26,26,Mayores (Official Video),Becky G,12,3799078,-0.03%,https://www.youtube.com/watch?v=GMFewiplIbw
27,13,Bank Account,21 Savage,8,3757737,-0.22%,https://www.youtube.com/watch?v=sV2t3tW_JTQ
28,18,Unforgettable,French Montana,31,3737761,-0.11%,https://www.youtube.com/watch?v=CTFtOOh47oo
29,17,,,11,3731727,-0.12%,n/a
30,29,Sorry Not Sorry (Official Video),Demi Lovato,18,3449319,-0.05%,https://www.youtube.com/watch?v=-MsvER1dpjM
31,23,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,11,3430959,-0.15%,https://www.youtube.com/watch?v=VqEbCxg2bNI
32,32,When It Rains It Pours,Luke Combs,12,3365632,-0.03%,https://www.youtube.com/watch?v=uXyxFMbqKYA
33,n/a,Saturday Night,Jake Paul,1,3323782,n/a,https://www.youtube.com/watch?v=PRlmRnU9qts
34,34,The Weekend (Official Audio),SZA,16,3313977,0%,https://www.youtube.com/watch?v=PALMMqZLAQk
35,33,Rolex,Ayo & Teo,25,3150134,-0.07%,https://www.youtube.com/watch?v=lwk5OUII9Vc
36,35,What Ifs,Kane Brown,14,3083789,-0.04%,https://www.youtube.com/watch?v=fM8V1XOI-14
37,37,Man's Not Hot,Michael Dapaah,3,3037147,-0.01%,https://www.youtube.com/watch?v=3M_5oYU-IsU
38,39,Betrayed,Lil Xan,9,3021185,0.03%,https://www.youtube.com/watch?v=EbfK7dei7ec
39,31,1-800-273-8255,Logic & Juanes,18,2993001,-0.15%,https://www.youtube.com/watch?v=cycUHgg0zzU
