Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,7,Gucci Gang,Lil Pump,2,12093822,1.22%,https://www.youtube.com/watch?v=4LfJnj66HVQ
2,1,Bodak Yellow,Cardi B,18,10418667,-0.08%,https://www.youtube.com/watch?v=PEGccV-NOm8
3,19,Havana,Camila Cabello,2,10058971,1.34%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
4,n/a,...Ready For It?,Taylor Swift,1,9251978,n/a,https://www.youtube.com/watch?v=wIft-t-MQuE
5,2,I Get the Bag,Gucci Mane,11,8129944,0%,https://www.youtube.com/watch?v=uo14xGYwWd4
6,4,1-800-273-8255,Logic & Juanes,11,5357401,-0.07%,https://www.youtube.com/watch?v=Kb24RrHIbFk
7,5,Too Good At Goodbyes,Sam Smith,7,5156280,-0.09%,https://www.youtube.com/watch?v=J_ub7Etch2U
8,6,Rake It Up,Yo Gotti,10,5103140,-0.07%,https://www.youtube.com/watch?v=OrSadmwmmAs
9,14,New Rules,Dua Lipa,13,5061150,0.13%,https://www.youtube.com/watch?v=k2qgadSvNyU
10,11,Bank Account,21 Savage,6,4710926,0.03%,https://www.youtube.com/watch?v=sV2t3tW_JTQ
11,9,Look What You Made Me Do,Taylor Swift,10,4477114,-0.1%,https://www.youtube.com/watch?v=3tmd-ClpJxA
12,13,Young Dumb & Broke (Official Video),Khalid,12,4450269,-0.01%,https://www.youtube.com/watch?v=IPfJnp1guPc
13,10,Mi Gente (Official Video),J Balvin Willy William,18,4437911,-0.04%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
14,15,Unforgettable,French Montana,29,4226953,-0.05%,https://www.youtube.com/watch?v=CTFtOOh47oo
15,12,Rubbin Off the Paint,YBN Nahmir,6,4207497,-0.08%,https://www.youtube.com/watch?v=AsfVZqZhtUQ
16,n/a,Perfect,Ed Sheeran,1,4191464,n/a,https://www.youtube.com/watch?v=2Vv-BfVoq4g
17,18,Despacito,Luis Fonsi,42,4176900,-0.03%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
18,20,Congratulations,Post Malone,41,4131019,-0.02%,https://www.youtube.com/watch?v=SC4xMk98Pdc
19,23,Pills & Automobiles (Official Video),Chris Brown,9,3896837,-0.01%,https://www.youtube.com/watch?v=GTexe8c0eqw
20,30,Mayores (Official Video),Becky G,10,3752938,0.09%,https://www.youtube.com/watch?v=GMFewiplIbw
21,22,Havana (Audio),Camila Cabello,5,3724989,-0.06%,https://www.youtube.com/watch?v=HCjNJDNzw8Y
22,25,6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),FCK THEM,3,3627234,-0.03%,https://www.youtube.com/watch?v=gAs9HZC9c7Y
23,24,1-800-273-8255,Logic & Juanes,16,3575630,-0.07%,https://www.youtube.com/watch?v=cycUHgg0zzU
24,n/a,Man's Not Hot,Michael Dapaah,1,3574912,n/a,https://www.youtube.com/watch?v=3M_5oYU-IsU
25,70,,,9,3552928,0.82%,n/a
26,31,Sorry Not Sorry (Official Video),Demi Lovato,16,3442716,0.04%,https://www.youtube.com/watch?v=-MsvER1dpjM
27,27,The Weekend (Official Audio),SZA,14,3321260,-0.07%,https://www.youtube.com/watch?v=PALMMqZLAQk
28,3,Gucci Gang,Lil Pump,9,3310894,-0.46%,https://www.youtube.com/watch?v=9alXo1OXTec
29,29,Rolex,Ayo & Teo,23,3275813,-0.05%,https://www.youtube.com/watch?v=lwk5OUII9Vc
30,37,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,9,3247444,0.03%,https://www.youtube.com/watch?v=VqEbCxg2bNI
31,34,Thunder,Imagine Dragons,6,3238728,0%,https://www.youtube.com/watch?v=fKopy74weus
32,36,When It Rains It Pours,Luke Combs,10,3216234,0%,https://www.youtube.com/watch?v=uXyxFMbqKYA
33,32,TAY-K x THE RACE #FREETAYK,ALL BUT 6,15,3180987,-0.03%,https://www.youtube.com/watch?v=OYhXJaEbw7c
