Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,Bodak Yellow,Cardi B,15,14832481,0.03%,https://www.youtube.com/watch?v=PEGccV-NOm8
2,3,I Get the Bag,Gucci Mane,8,8253295,0.02%,https://www.youtube.com/watch?v=uo14xGYwWd4
3,41,Hi Bich,Bhad Bhabie,3,7377162,1.61%,https://www.youtube.com/watch?v=1NyMSWqIJDQ
4,4,Look What You Made Me Do,Taylor Swift,7,7175801,0.06%,https://www.youtube.com/watch?v=3tmd-ClpJxA
5,5,Rake It Up,Yo Gotti,7,6963785,0.04%,https://www.youtube.com/watch?v=OrSadmwmmAs
6,6,1-800-273-8255,Logic & Juanes,8,6349646,-0.03%,https://www.youtube.com/watch?v=Kb24RrHIbFk
7,9,Gucci Gang,Lil Pump,6,5244426,-0.08%,https://www.youtube.com/watch?v=9alXo1OXTec
8,8,Too Good At Goodbyes,Sam Smith,4,5206922,-0.09%,https://www.youtube.com/watch?v=J_ub7Etch2U
9,11,Unforgettable,French Montana,26,5055943,0.03%,https://www.youtube.com/watch?v=CTFtOOh47oo
10,12,Mi Gente (Official Video),J Balvin Willy William,15,4956328,0.03%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
11,10,Rubbin Off the Paint,YBN Nahmir,3,4901021,-0.01%,https://www.youtube.com/watch?v=AsfVZqZhtUQ
12,13,Despacito,Luis Fonsi,39,4718739,0.05%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
13,18,Bank Account,21 Savage,13,4630111,0.19%,https://www.youtube.com/watch?v=eCK772REqw0
14,16,TAY-K x THE RACE #FREETAYK,ALL BUT 6,12,4500800,0.06%,https://www.youtube.com/watch?v=OYhXJaEbw7c
15,14,Young Dumb & Broke (Official Video),Khalid,9,4357603,-0.02%,https://www.youtube.com/watch?v=IPfJnp1guPc
16,15,Congratulations,Post Malone,38,4336427,-0.01%,https://www.youtube.com/watch?v=SC4xMk98Pdc
17,17,1-800-273-8255,Logic & Juanes,13,4318428,0.08%,https://www.youtube.com/watch?v=cycUHgg0zzU
18,23,Transportin',Kodak Black,8,4105164,0.16%,https://www.youtube.com/watch?v=Ns167_llTiA
19,21,The Weekend (Official Audio),SZA,11,3904611,0.07%,https://www.youtube.com/watch?v=PALMMqZLAQk
20,24,Wild Thoughts (Official Video),DJ Khaled,17,3860130,0.1%,https://www.youtube.com/watch?v=fyaI4-5849w
21,19,I'm the One,DJ Khaled,24,3811613,0.01%,https://www.youtube.com/watch?v=weeI1G46q0o
22,20,That's What I Like,Bruno Mars,33,3698714,0.01%,https://www.youtube.com/watch?v=PMivT7MJ41M
23,33,XO Tour Llif3,Lil Uzi Vert,6,3636301,0.11%,https://www.youtube.com/watch?v=WrsFXgQk5UI
24,25,Sorry Not Sorry (Official Video),Demi Lovato,13,3380785,-0.02%,https://www.youtube.com/watch?v=-MsvER1dpjM
25,22,Pills & Automobiles (Official Video),Chris Brown,6,3352122,-0.06%,https://www.youtube.com/watch?v=GTexe8c0eqw
26,32,When It Rains It Pours,Luke Combs,7,3202982,-0.03%,https://www.youtube.com/watch?v=uXyxFMbqKYA
27,37,Slippery,Migos,19,3163575,0.05%,https://www.youtube.com/watch?v=Hm1YFszJWbQ
28,31,Rolex,Ayo & Teo,20,3141093,-0.05%,https://www.youtube.com/watch?v=lwk5OUII9Vc
29,28,New Rules,Dua Lipa,10,3044266,-0.1%,https://www.youtube.com/watch?v=k2qgadSvNyU
30,35,Bad and Boujee,Migos,47,3033185,-0.05%,https://www.youtube.com/watch?v=S-sJp1FfG7Q
31,47,Imagine That,Kevin Gates,2,3009378,0.15%,https://www.youtube.com/watch?v=jXpY6OY4zmM
32,34,What Ifs,Kane Brown,9,2969092,-0.07%,https://www.youtube.com/watch?v=fM8V1XOI-14
33,40,No Smoke,YoungBoy Never Broke Again,8,2896326,0.02%,https://www.youtube.com/watch?v=K3uMMjZGhnI
34,26,Bank Account,21 Savage,3,2834259,-0.18%,https://www.youtube.com/watch?v=sV2t3tW_JTQ
35,45,HUMBLE.,Kendrick Lamar,29,2823895,0.05%,https://www.youtube.com/watch?v=tvTRZJ-4EyI
36,46,Shape of You,Ed Sheeran,37,2805935,0.06%,https://www.youtube.com/watch?v=JGwWNGJdvx8
37,38,Thunder,Imagine Dragons,3,2770861,-0.05%,https://www.youtube.com/watch?v=fKopy74weus
38,43,In Case You Didn't Know,Brett Young,33,2749246,-0.01%,https://www.youtube.com/watch?v=7qaHdHpSjX8
39,48,Justin Bieber – Despacito (Lyrics) 🎤 ft. Luis Fonsi & Daddy Yankee [Pop],Taz Network,23,2700556,0.04%,https://www.youtube.com/watch?v=whwe0KD_rGw
40,n/a,Free Fallin',Tom Petty,1,2642544,n/a,https://www.youtube.com/watch?v=1lWJXDG2i0A
41,49,Location,Khalid,34,2628899,0.03%,https://www.youtube.com/watch?v=by3yRdlQvzs
42,44,Mayores (Official Video),Becky G,7,2620228,-0.03%,https://www.youtube.com/watch?v=GMFewiplIbw
43,42,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,6,2608770,-0.07%,https://www.youtube.com/watch?v=VqEbCxg2bNI
44,n/a,Danielle Bregoli is BHAD BHABIE - "These Heaux" (Official Music VIdeo),Bhad Bhabie,6,2499082,n/a,https://www.youtube.com/watch?v=-ioilEr3Apw
45,59,Krippy Kush,Bad Bunny & Farruko & Rvssian,9,2478251,0.06%,https://www.youtube.com/watch?v=j1_JW7An2l0
46,n/a,Luna Llena (English Version),Malu Trevejo,2,2469100,n/a,https://www.youtube.com/watch?v=E-zcNpZJX78
47,54,Dusk Till Dawn (Official Video),ZAYN,5,2457391,0.02%,https://www.youtube.com/watch?v=tt2k8PGm-TI
48,60,,,6,2441526,0.09%,n/a
49,52,FULL SONG: The Fall Of Jake Paul (Official Video) FEAT. Why Don't We,Logan Paul,14,2437326,0%,https://www.youtube.com/watch?v=oeCytho8wq4
50,30,,,2,2382015,-0.29%,n/a
51,57,Escápate Conmigo (Official Video),Wisin,20,2332745,-0.02%,https://www.youtube.com/watch?v=3X9wEwulYhk
52,58,Felices los 4 (Official Video),Maluma,22,2310241,-0.02%,https://www.youtube.com/watch?v=t_jHrUE5IOk
53,53,,,4,2293596,-0.06%,n/a
54,27,Corrido De Juanito,Calibre 50,5,2281978,-0.33%,https://www.youtube.com/watch?v=pC7a27zE2fs
55,n/a,THE ACE FAMILY - YOU'RE MY ACE ( OFFICIAL MUSIC VIDEO ),The ACE Family,1,2227331,n/a,https://www.youtube.com/watch?v=1tlokQFORbM
56,76,Untouchable,YoungBoy Never Broke Again,20,2197244,0.09%,https://www.youtube.com/watch?v=ipM9SkIkwCY
57,80,,,5,2152882,0.09%,n/a
58,56,White Iverson,Post Malone,39,2126928,-0.11%,https://www.youtube.com/watch?v=SLsTskih7_I
59,75,LOYALTY.,Kendrick Lamar,11,2122637,0.06%,https://www.youtube.com/watch?v=Dlh-dzB2U4Y
60,90,Redbone (Official Audio),Childish Gambino,31,2117115,0.14%,https://www.youtube.com/watch?v=Kp7eSUU9oy8
61,62,Tennessee Whiskey,Chris Stapleton,34,2116536,-0.01%,https://www.youtube.com/watch?v=4zAThXFOy2c
62,73,El farsante,Ozuna,9,2113281,0.05%,https://www.youtube.com/watch?v=6DRkf3kZMXw
63,n/a,Mi gente,J Balvin & Willy William,1,2103410,n/a,https://www.youtube.com/watch?v=APHgDFRpCi0
64,82,It's A Vibe,2 Chainz,6,2082589,0.06%,https://www.youtube.com/watch?v=tU3p6mz-uxU
65,81,BUTTERFLY EFFECT,Travis Scott,7,2072080,0.05%,https://www.youtube.com/watch?v=_EyZUTDAH0U
66,64,It's Everyday Bro,Jake Paul,20,2052393,-0.01%,https://www.youtube.com/watch?v=hSlb1ezRqfA
67,70,Believer (Official Music Video),Imagine Dragons,14,2034720,0%,https://www.youtube.com/watch?v=7wtfhZwyrcc
68,69,Attention,Charlie Puth,24,2030060,-0.01%,https://www.youtube.com/watch?v=nfs8NYg7yQM
69,63,Logan Paul - Help Me Help You ft. Why Don't We [Official Video],TheOfficialLoganPaul,21,2025518,-0.03%,https://www.youtube.com/watch?v=pT20g6lTZ-k
70,83,Swish Swish (Official),Katy Perry,8,2019753,0.03%,https://www.youtube.com/watch?v=iGk5fR-t5AU
71,71,Strip That Down,Liam Payne,12,2014989,0%,https://www.youtube.com/watch?v=vSW2M-BB1NE
72,79,Mask Off (Official Music Video),Future,19,1996183,0%,https://www.youtube.com/watch?v=xvZqHgFz51I
73,65,Hurricane,Luke Combs,28,1988656,-0.04%,https://www.youtube.com/watch?v=BixwVsiDdZM
74,50,Vuelve,Bad Bunny & Daddy Yankee,2,1978962,-0.21%,https://www.youtube.com/watch?v=YxZXLWIx6ik
75,74,Adiós Amor,Christian Nodal,35,1968687,-0.02%,https://www.youtube.com/watch?v=ETLoTxVVvjM
76,68,goosebumps,Travis Scott,14,1952900,-0.05%,https://www.youtube.com/watch?v=Dst9gZkq1a8
77,85,Losin Control (Official Video),Russ,8,1934857,0.01%,https://www.youtube.com/watch?v=IdGIZjVWrzY
78,55,Havana (Audio),Camila Cabello,2,1931852,-0.19%,https://www.youtube.com/watch?v=HCjNJDNzw8Y
79,29,,,2,1907366,-0.43%,n/a
80,66,Betrayed,Lil Xan,4,1900305,-0.08%,https://www.youtube.com/watch?v=EbfK7dei7ec
81,87,Uptown Funk (Official Video),Mark Ronson,55,1892751,0.01%,https://www.youtube.com/watch?v=OPf0YbXqDm0
82,n/a,You Don't Know How It Feels,Tom Petty,1,1881383,n/a,https://www.youtube.com/watch?v=9TlBTPITo1I
83,61,Tee Grizzley - "First Day Out" [Official Music Video],Tee Grizzley,3,1876697,-0.13%,https://www.youtube.com/watch?v=pWh4O6ujK4o
84,93,Privacy,Chris Brown,10,1852724,0.03%,https://www.youtube.com/watch?v=Fq0xEpRDL9Q
85,86,Crew,GoldLink,5,1840904,-0.04%,https://www.youtube.com/watch?v=nhNqbe6QENY
86,36,Perfect,Ed Sheeran,2,1839909,-0.42%,https://www.youtube.com/watch?v=iKzRIweSBLA
87,n/a,Martinez Twins - Fake Friends (Official Music Video),Martinez Twins,1,1834866,n/a,https://www.youtube.com/watch?v=oDERqFN_qpo
88,n/a,Body Like A Back Road (Official Audio),Sam Hunt,34,1799824,n/a,https://www.youtube.com/watch?v=Mdh2p03cRfw
89,91,You're Welcome,Dwayne Johnson,46,1797396,-0.01%,https://www.youtube.com/watch?v=79DijItQXMM
90,92,How Far I'll Go (from Moana),Auli'i Cravalho,43,1794870,-0.01%,https://www.youtube.com/watch?v=cPAbx5kgCJo
91,n/a,Báilame (Remix),Yandel & Bad Bunny & Nacho,3,1791695,n/a,https://www.youtube.com/watch?v=T7VewKI44rQ
92,100,Everyday We Lit [DJ Ruckus Remix],YFN Lucci,27,1784952,0.03%,https://www.youtube.com/watch?v=44Vk5KyQbiA
93,88,FROZEN | Let It Go Sing-along | Official Disney UK,Disney UK,44,1780469,-0.05%,https://www.youtube.com/watch?v=L0MK7qz13bU
94,98,Marmalade,Macklemore,11,1762343,0.01%,https://www.youtube.com/watch?v=EyBooxCkF3A
95,96,Blac Youngsta - Booty (I'm Innocent),HYPE,5,1758062,-0.01%,https://www.youtube.com/watch?v=STiRwKohhO4
96,n/a,RiceGum - Its EveryNight Sis feat. Alissa Violet (Official Music Video),RiceGum,17,1750176,n/a,https://www.youtube.com/watch?v=-Zy28mVeVZw
97,72,,,2,1750037,-0.13%,n/a
98,n/a,Patty Cake,Kodak Black,9,1743440,n/a,https://www.youtube.com/watch?v=XZl5YfGL3Qk
99,n/a,Una Lady Como Tú,Manuel Turizo,3,1726957,n/a,https://www.youtube.com/watch?v=VYtJAuoZxcc
100,n/a,Perro Fiel (Official Video),Shakira,3,1695467,n/a,https://www.youtube.com/watch?v=SHq2qrFUlGY
