Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,God's Plan,Drake,3,14992753,-0.12%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
2,2,Look Alive,BlocBoy JB,4,8417481,-0.12%,https://www.youtube.com/watch?v=NV-3s2wwC8c
3,3,Psycho,Post Malone,2,6936090,-0.07%,https://www.youtube.com/watch?v=MGYJuETPQEg
4,n/a,21 Savage Offset Metro Boomin - Ric Flair Drip (Official Music Video),21 Savage,1,6858101,n/a,https://www.youtube.com/watch?v=LPTlvQ1Zet0
5,9,Outside Today,YoungBoy Never Broke Again,7,6168848,0.11%,https://www.youtube.com/watch?v=74hZN9i2eEA
6,5,Meant to Be,Bebe Rexha,19,6066648,-0.05%,https://www.youtube.com/watch?v=zDo0H8Fm7d0
7,n/a,XXXTENTACION - SAD!,XXXTENTACION,1,5643653,n/a,https://www.youtube.com/watch?v=pgN-vvVVxMA
8,4,El Farsante (Remix),Ozuna & Romeo Santos,6,5640340,-0.18%,https://www.youtube.com/watch?v=wfWkmURBNv8
9,19,,,6,5434121,0.43%,n/a
10,7,Amorfoda,Bad Bunny,3,5333495,-0.1%,https://www.youtube.com/watch?v=kLpH1nSLJSs
11,24,King's Dead,James Blake & Kendrick Lamar & Jay Rock & Future,3,5310430,0.48%,https://www.youtube.com/watch?v=VwAnsAUYnw4
12,6,Finesse (remix),Bruno Mars,10,5257082,-0.17%,https://www.youtube.com/watch?v=LsoLEjrDogU
13,8,MotorSport,Nicki Minaj & Cardi B & Migos,13,5235345,-0.08%,https://www.youtube.com/watch?v=9v_rtaye2yY
14,11,Plug Walk,Rich The Kid,4,5022560,0.04%,https://www.youtube.com/watch?v=SXMhL_UoVWw
15,n/a,BILLY,6ix9ine,1,4950876,n/a,https://www.youtube.com/watch?v=LJjsm6CVsG8
16,12,All the Stars,Kendrick Lamar & SZA,5,4807312,0.06%,https://www.youtube.com/watch?v=JQbjS0_ZfJ0
17,10,YBN Nahmir - Bounce Out With That (Directed by Cole Bennett),Lyrical Lemonade,7,4736369,-0.06%,https://www.youtube.com/watch?v=xVhnfTwh1OA
18,n/a,,,1,4576641,n/a,n/a
19,13,Hardaway,Derez De'Shon ,7,4430722,-0.01%,https://www.youtube.com/watch?v=VwEzECCjhhE
20,n/a,X,Nicky Jam & J Balvin,1,4234091,n/a,https://www.youtube.com/watch?v=_I_D_8Z4sJE
21,16,6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),FCK THEM,21,3757493,-0.06%,https://www.youtube.com/watch?v=gAs9HZC9c7Y
22,n/a,changes,XXXTENTACION,1,3621303,n/a,https://www.youtube.com/watch?v=f0bbDFRYD_A
23,14,Dura,Daddy Yankee,7,3619836,-0.11%,https://www.youtube.com/watch?v=sGIm0-dQd8M
24,17,Bodak Yellow,Cardi B,36,3497515,-0.1%,https://www.youtube.com/watch?v=PEGccV-NOm8
25,30,Heaven,Kane Brown,10,3359902,0%,https://www.youtube.com/watch?v=dRX0wDNK6S4
26,n/a,YOU,Neptune,1,3343912,n/a,https://www.youtube.com/watch?v=bVtg4l1-eOM
27,21,Havana (Audio),Camila Cabello,23,3337908,-0.09%,https://www.youtube.com/watch?v=HCjNJDNzw8Y
28,18,Plies  - "Rock" (Official Music Video),bgrexclusive,10,3302417,-0.14%,https://www.youtube.com/watch?v=tVv6SrRI9pU
29,25,I Get the Bag,Gucci Mane,29,3267505,-0.08%,https://www.youtube.com/watch?v=uo14xGYwWd4
30,26,Perfect,Ed Sheeran,18,3262773,-0.07%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
31,29,Marry Me,Thomas Rhett,12,3234205,-0.04%,https://www.youtube.com/watch?v=p_IwENcMPOA
32,22,Too Good At Goodbyes,Sam Smith,25,3180881,-0.12%,https://www.youtube.com/watch?v=J_ub7Etch2U
33,27,,,11,3145986,-0.08%,n/a
34,23,Stir Fry (Official Video),Migos,6,3096257,-0.14%,https://www.youtube.com/watch?v=HI-mXMr8glQ
35,36,Thunder,Imagine Dragons,24,3040605,-0.04%,https://www.youtube.com/watch?v=fKopy74weus
36,28,Gucci Gang,Lil Pump,20,3026285,-0.1%,https://www.youtube.com/watch?v=4LfJnj66HVQ
37,n/a,Me Niego,Reik,1,2961859,n/a,https://www.youtube.com/watch?v=JyqD_zfXfi8
38,33,Dark Knight Dummo,Trippie Redd,2,2940215,-0.1%,https://www.youtube.com/watch?v=wrvN87l3s08
39,41,Tennessee Whiskey,Chris Stapleton,49,2888647,0.02%,https://www.youtube.com/watch?v=4zAThXFOy2c
40,39,Freestyle,Lil Baby,11,2877043,0.01%,https://www.youtube.com/watch?v=MHryuYVyHhk
41,100,Marvelous Day,Kap G,2,2854280,0.76%,https://www.youtube.com/watch?v=o0qjyRtGOiU
42,31,Say Something (Official Video),Justin Timberlake,6,2802794,-0.17%,https://www.youtube.com/watch?v=8MPbR6Cbwi4
43,35,Stranger Things,Chris Brown & Joyner Lucas,2,2735261,-0.15%,https://www.youtube.com/watch?v=E-u9uo0laA8
44,52,Offset & Metro Boomin  - "Ric Flair Drip" (Official Audio),21 Savage,15,2712089,0.11%,https://www.youtube.com/watch?v=OwbI9IY9Roo
45,n/a,The Champion ft. Ludacris (Official Music Video),Carrie Underwood,1,2683046,n/a,https://www.youtube.com/watch?v=HgknAaKNaMM
46,43,Bad At Love,Halsey,19,2596267,-0.07%,https://www.youtube.com/watch?v=xdYFuCp3m9k
47,45,Nowadays,Lil Skies,12,2532941,-0.05%,https://www.youtube.com/watch?v=DlFmfxACvig
48,n/a,Tempo,Chris Brown,1,2524444,n/a,https://www.youtube.com/watch?v=QdnvoWyoiY0
49,55,Betrayed,Lil Xan,25,2496403,0.03%,https://www.youtube.com/watch?v=EbfK7dei7ec
50,n/a,Someday (From "ZOMBIES"),Disney & ZOMBIES – Cast & Meg Donnelly & Milo Manheim,2,2486585,n/a,https://www.youtube.com/watch?v=3yy-dKTmyOo
51,44,KEKE,Fetty Wap & A Boogie Wit da Hoodie & 6ix9ine,8,2428172,-0.11%,https://www.youtube.com/watch?v=02fRdleMSaA
52,57,KOODA,6ix9ine,14,2421457,0.05%,https://www.youtube.com/watch?v=yz7Cn3pHibo
53,48,Congratulations,Post Malone,59,2412316,-0.06%,https://www.youtube.com/watch?v=SC4xMk98Pdc
54,38,Pray For Me,Kendrick Lamar & The Weeknd,5,2372613,-0.21%,https://www.youtube.com/watch?v=K5xERXE7pxI
55,15,Young Dumb & Broke (Official Video),Khalid,30,2356794,-0.42%,https://www.youtube.com/watch?v=IPfJnp1guPc
56,n/a,My Year (from ZOMBIES) (Official Video),Cast - ZOMBIES,1,2351412,n/a,https://www.youtube.com/watch?v=s_QbrNWShWs
57,54,What Ifs,Kane Brown,30,2346900,-0.03%,https://www.youtube.com/watch?v=fM8V1XOI-14
58,47,Síguelo bailando,Ozuna,10,2345085,-0.09%,https://www.youtube.com/watch?v=Dvpd9_5vuks
59,46,Post Malone - rockstar ft. 21 Savage (Official Audio),Republic Records,18,2337192,-0.12%,https://www.youtube.com/watch?v=4GFAZBKZVJY
60,58,No Smoke,YoungBoy Never Broke Again,29,2291392,-0.01%,https://www.youtube.com/watch?v=K3uMMjZGhnI
61,n/a,Pray For Me (Official Lyric Video),Kendrick Lamar & The Weeknd,1,2286316,n/a,https://www.youtube.com/watch?v=XR7Ev14vUh8
62,32,Échame La Culpa,Luis Fonsi & Demi Lovato,16,2269264,-0.31%,https://www.youtube.com/watch?v=TyHvyGVs42U
63,34,Corazón (Official Video),Maluma,13,2257343,-0.3%,https://www.youtube.com/watch?v=GmHrjFIWl6U
64,60,New Freezer,Rich The Kid,5,2227606,-0.01%,https://www.youtube.com/watch?v=6YqSS_b_X1U
65,37,River,Eminem,4,2225818,-0.3%,https://www.youtube.com/watch?v=wfWIs2gFTAM
66,70,You Make It Easy (Lyric Video),Jason Aldean,5,2192797,0.05%,https://www.youtube.com/watch?v=jLCHpZ6B1gU
